SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_0,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_Female,gender_Male,Churn
0,0,0,15,1,0,0,0,0,0,0,0,0,20.1,302.45,1,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,11,1,0,0,0,1,0,1,1,1,69.35,712.25,0,1,0,1,0,0,0,0,1,0,0,1,0
0,1,1,64,1,0,0,0,0,0,0,0,0,19.8,1336.65,1,0,0,0,1,0,1,0,0,0,1,0,0
1,1,0,72,1,0,1,1,1,1,1,0,0,74.4,5360.75,0,1,0,0,0,1,1,0,0,0,0,1,0
1,1,0,72,1,1,1,1,1,1,0,0,1,93.05,6735.05,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,1,1,0,1,0,0,0,0,0,0,51.2,51.2,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,1,15,1,0,1,1,1,1,0,0,0,65.6,1010.0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,60,1,1,0,0,1,1,1,1,0,80.55,4847.05,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,56,1,0,1,0,1,0,0,0,0,52.7,3019.7,0,1,0,0,1,0,0,0,0,1,0,1,0
0,0,0,8,1,0,0,0,0,0,0,0,0,20.85,161.65,1,0,0,0,0,1,0,0,0,1,1,0,0
0,0,0,3,1,0,0,0,1,1,0,0,0,80.1,217.55,0,0,1,1,0,0,0,1,0,0,1,0,1
0,1,0,49,1,1,0,0,0,0,0,0,1,52.15,2583.75,0,1,0,1,0,0,0,1,0,0,1,0,0
0,0,0,2,1,0,0,0,0,0,1,0,1,80.2,146.05,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,6,1,0,1,1,1,1,0,1,1,98.15,567.45,0,0,1,1,0,0,1,0,0,0,1,0,1
0,0,0,70,1,1,1,1,1,1,1,1,1,114.95,7711.25,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,12,1,1,0,1,1,1,1,1,1,112.95,1384.75,0,0,1,1,0,0,0,0,0,1,0,1,1
1,1,0,52,1,0,1,0,1,1,1,1,1,104.45,5481.25,0,0,1,0,1,0,1,0,0,0,0,1,0
0,1,0,72,1,1,1,1,1,1,1,1,1,113.65,8124.2,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,0,40,1,0,0,0,0,0,0,0,1,20.6,827.3,1,0,0,0,0,1,1,0,0,0,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,70.9,70.9,0,0,1,1,0,0,0,0,0,1,1,0,1
1,0,0,3,1,0,0,0,1,0,1,0,1,86.85,220.95,0,0,1,1,0,0,0,0,1,0,1,0,1
1,0,0,40,1,0,0,0,0,0,1,1,1,91.55,3673.6,0,0,1,1,0,0,0,0,1,0,1,0,0
0,0,1,1,1,0,0,0,1,0,0,0,1,49.85,49.85,0,1,0,1,0,0,0,0,1,0,0,1,0
0,1,0,30,1,0,0,0,0,0,0,0,0,19.8,576.65,1,0,0,0,1,0,0,1,0,0,0,1,0
0,1,1,23,1,0,1,0,0,1,1,1,1,99.85,2331.3,0,0,1,1,0,0,0,0,1,0,0,1,1
0,1,1,1,1,1,0,0,0,0,0,0,1,74.5,74.5,0,0,1,1,0,0,0,0,1,0,0,1,1
1,1,0,44,1,1,0,0,1,1,1,1,0,104.15,4495.65,0,0,1,1,0,0,0,0,1,0,1,0,0
0,0,0,65,1,1,0,1,1,1,1,1,1,109.15,6941.2,0,0,1,1,0,0,0,0,1,0,0,1,1
1,0,0,7,1,0,1,0,0,0,0,0,1,48.2,340.35,0,1,0,1,0,0,0,0,1,0,1,0,0
1,0,0,72,1,1,0,0,0,0,0,0,1,25.1,1789.9,1,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,8,1,1,0,0,0,1,1,1,1,100.15,908.55,0,0,1,1,0,0,0,1,0,0,1,0,0
0,0,0,16,1,1,0,0,1,0,0,1,1,65.2,1043.35,0,1,0,1,0,0,0,1,0,0,1,0,1
1,1,1,66,1,1,0,0,1,0,1,1,1,99.5,6822.15,0,0,1,1,0,0,0,1,0,0,0,1,1
0,0,0,1,1,0,0,0,0,0,0,0,1,71.55,71.55,0,0,1,1,0,0,0,0,0,1,0,1,1
0,0,1,3,1,0,1,0,1,0,0,0,0,55.9,157.55,0,1,0,1,0,0,0,0,0,1,0,1,0
0,1,0,53,1,1,1,0,1,0,0,1,0,93.9,5029.2,0,0,1,1,0,0,0,0,1,0,0,1,1
1,1,0,8,1,0,0,0,1,1,0,1,1,64.4,581.7,0,1,0,1,0,0,0,1,0,0,0,1,0
1,1,0,69,1,1,0,1,1,1,1,1,1,108.4,7318.2,0,0,1,0,0,1,1,0,0,0,0,1,1
0,0,0,5,1,0,0,1,0,0,1,0,1,85.3,420.45,0,0,1,1,0,0,0,0,0,1,1,0,0
0,1,1,72,1,1,1,0,1,1,1,1,0,107.45,7576.7,0,0,1,0,0,1,0,0,0,1,1,0,0
0,1,0,13,0,0,0,0,1,0,1,1,1,48.75,633.4,0,1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,4,1,1,0,0,0,0,1,0,1,85.65,321.65,0,0,1,1,0,0,0,0,1,0,1,0,1
0,1,1,54,1,1,1,1,1,1,1,1,0,91.3,4965.0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1,0,72,1,1,0,1,1,1,1,1,0,85.95,6151.9,0,1,0,0,0,1,1,0,0,0,0,1,0
0,0,0,12,1,1,0,1,1,0,1,1,1,106.7,1253.9,0,0,1,1,0,0,0,0,1,0,0,1,1
0,0,0,1,0,0,0,0,0,0,0,0,1,25.15,25.15,0,1,0,1,0,0,0,0,1,0,0,1,1
1,0,0,1,1,0,0,0,0,0,0,0,0,45.2,45.2,0,1,0,1,0,0,0,0,1,0,0,1,0
0,1,0,54,1,1,0,1,1,1,1,1,0,110.35,5893.15,0,0,1,0,1,0,0,0,1,0,1,0,1
0,1,1,69,1,1,0,0,1,0,0,0,1,79.2,5420.65,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,0,48,1,0,1,1,0,0,0,0,0,55.5,2627.35,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1,1,48,1,1,1,1,0,0,1,1,1,103.25,5037.55,0,0,1,0,1,0,0,1,0,0,1,0,1
0,1,0,8,1,1,0,0,0,1,0,1,1,90.25,743.75,0,0,1,1,0,0,0,0,1,0,1,0,0
0,1,1,71,1,1,1,1,1,1,1,1,1,91.25,6589.6,0,1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,2,1,0,1,0,0,0,0,0,1,47.8,92.45,0,1,0,1,0,0,0,0,1,0,0,1,1
0,1,0,67,1,0,1,1,0,0,1,1,1,100.9,6733.15,0,0,1,0,1,0,0,1,0,0,0,1,0
0,1,1,34,1,1,0,1,0,0,1,1,1,97.7,3410.0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0,0,3,1,0,0,0,0,0,0,0,1,69.85,199.85,0,0,1,1,0,0,0,0,1,0,1,0,0
0,1,1,9,1,0,0,1,0,1,1,0,1,65.6,593.3,0,1,0,0,1,0,0,0,0,1,1,0,0
0,1,1,71,1,0,1,1,1,0,1,1,1,104.65,7288.4,0,0,1,0,1,0,1,0,0,0,0,1,0
0,0,0,57,1,1,0,0,0,1,1,0,1,90.45,5229.8,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,0,72,0,0,1,1,1,1,1,1,1,63.7,4464.8,0,1,0,0,0,1,1,0,0,0,0,1,0
1,1,1,48,1,0,1,0,1,1,1,1,1,104.5,5068.05,0,0,1,1,0,0,0,0,1,0,1,0,0
0,0,0,18,1,0,0,0,0,0,0,0,0,20.1,401.85,1,0,0,0,1,0,0,0,0,1,0,1,0
0,1,1,43,1,1,0,0,1,1,1,1,1,104.3,4451.85,0,0,1,0,1,0,0,1,0,0,0,1,0
0,1,1,72,1,1,1,1,1,1,1,1,1,93.25,6688.95,0,1,0,0,0,1,1,0,0,0,1,0,0
0,1,1,35,1,1,0,0,0,1,1,1,1,73.45,2661.1,0,1,0,0,1,0,1,0,0,0,0,1,0
0,0,0,4,1,0,0,0,0,0,0,0,0,20.7,73.05,1,0,0,1,0,0,0,0,0,1,0,1,0
0,1,1,49,1,1,0,0,0,0,0,0,0,25.25,1211.65,1,0,0,0,0,1,0,0,0,1,1,0,0
0,1,1,71,1,1,1,1,1,0,1,0,0,100.5,7030.65,0,0,1,0,0,1,1,0,0,0,1,0,0
0,1,1,11,1,0,0,0,0,0,1,1,0,90.6,1020.2,0,0,1,1,0,0,0,0,1,0,0,1,0
0,1,1,63,1,1,1,1,1,1,1,1,1,89.4,5597.65,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,65,1,1,0,1,1,0,1,0,1,95.45,6223.3,0,0,1,1,0,0,1,0,0,0,1,0,0
0,0,1,49,1,0,0,0,0,0,0,0,0,20.45,1024.65,1,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,29,1,1,0,0,1,0,1,1,1,98.6,2933.2,0,0,1,1,0,0,0,1,0,0,1,0,1
1,1,0,15,1,1,0,0,1,1,0,0,1,83.05,1258.3,0,0,1,1,0,0,0,0,1,0,1,0,1
0,1,1,4,1,0,0,0,0,0,0,0,1,19.95,82.9,1,0,0,1,0,0,0,0,1,0,1,0,0
0,1,0,72,1,1,0,1,1,1,1,1,0,109.15,7789.6,0,0,1,0,1,0,0,1,0,0,1,0,0
1,1,0,26,1,0,0,0,1,0,1,0,1,85.7,2067.0,0,0,1,1,0,0,0,1,0,0,1,0,0
1,1,0,35,1,1,0,0,1,0,1,1,0,102.05,3452.55,0,0,1,1,0,0,1,0,0,0,1,0,0
0,0,0,57,1,1,0,1,0,1,0,1,0,94.7,5468.95,0,0,1,0,1,0,0,0,1,0,1,0,0
0,1,1,28,1,1,0,1,0,0,0,1,0,64.4,1802.15,0,1,0,1,0,0,0,0,1,0,0,1,0
0,1,0,25,1,1,0,0,0,0,0,0,1,26.8,733.55,1,0,0,0,1,0,0,0,0,1,1,0,0
0,1,0,47,1,0,1,0,1,0,1,0,1,66.05,3021.45,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,57,1,1,1,1,0,1,0,0,0,65.2,3687.85,0,1,0,1,0,0,1,0,0,0,1,0,0
1,1,0,16,1,1,0,0,0,0,1,0,1,85.05,1391.15,0,0,1,1,0,0,0,1,0,0,0,1,0
0,0,0,5,1,0,1,0,1,0,0,0,1,55.8,274.35,0,1,0,1,0,0,0,0,0,1,0,1,0
0,1,0,17,1,0,0,0,0,0,0,0,1,70.4,1214.05,0,0,1,1,0,0,1,0,0,0,0,1,1
1,0,0,56,1,1,0,1,1,0,1,1,1,104.75,5510.65,0,0,1,0,1,0,1,0,0,0,1,0,1
0,1,1,72,1,0,0,0,0,0,0,0,0,19.95,1322.85,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,21,1,1,0,0,0,0,1,1,1,94.25,1973.75,0,0,1,1,0,0,0,0,1,0,1,0,1
0,1,1,48,0,0,1,0,1,0,0,1,0,45.0,2196.3,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,68,1,1,1,1,1,1,1,1,0,114.9,7843.55,0,0,1,0,0,1,1,0,0,0,1,0,0
0,0,0,30,1,1,1,0,0,1,1,1,0,106.4,3211.9,0,0,1,1,0,0,1,0,0,0,1,0,0
0,1,0,3,1,0,0,0,0,0,0,0,1,46.1,130.15,0,1,0,1,0,0,0,0,0,1,1,0,0
1,0,0,14,0,0,1,0,1,1,0,0,0,39.7,692.35,0,1,0,0,0,1,0,0,0,1,1,0,0
0,0,1,4,1,0,0,0,0,0,0,0,1,20.05,85.5,1,0,0,1,0,0,1,0,0,0,1,0,0
0,1,1,71,1,1,0,1,1,0,0,1,1,95.75,6849.4,0,0,1,0,0,1,0,1,0,0,1,0,0
0,1,1,8,1,1,0,0,0,0,0,0,0,24.4,203.95,1,0,0,0,1,0,0,0,0,1,0,1,0
0,1,1,61,0,0,1,0,1,0,0,0,0,33.6,2117.2,0,1,0,1,0,0,1,0,0,0,0,1,0
0,1,1,72,1,1,0,1,1,1,0,0,0,90.45,6565.85,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,5,1,1,0,0,0,0,1,0,1,84.0,424.75,0,0,1,1,0,0,0,0,1,0,1,0,0
0,0,0,49,1,0,1,1,1,1,0,0,0,67.4,3306.85,0,1,0,0,0,1,1,0,0,0,1,0,0
0,0,0,8,1,0,0,0,0,0,0,0,1,19.7,168.9,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,3,1,0,0,0,0,0,0,1,1,80.35,253.8,0,0,1,1,0,0,0,0,1,0,0,1,0
0,1,1,9,1,0,0,0,0,0,0,0,0,19.6,197.4,1,0,0,0,0,1,0,0,0,1,0,1,0
0,1,1,67,1,0,1,1,0,0,0,0,1,54.2,3838.2,0,1,0,0,0,1,1,0,0,0,0,1,0
0,0,0,46,1,0,0,0,0,0,0,0,1,45.2,2065.15,0,1,0,1,0,0,0,1,0,0,0,1,0
0,1,0,67,1,1,1,1,1,0,0,1,0,75.1,5064.45,0,1,0,0,1,0,0,0,0,1,1,0,0
0,1,0,55,1,0,0,0,0,0,0,0,0,19.7,1140.05,1,0,0,0,1,0,0,0,1,0,1,0,0
0,1,0,33,1,1,1,1,1,0,1,0,1,72.75,2447.45,0,1,0,1,0,0,1,0,0,0,0,1,0
0,1,1,62,1,0,0,0,0,0,0,0,0,20.05,1263.9,1,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,1,0,0,0,0,0,0,0,0,45.95,45.95,0,1,0,1,0,0,0,0,0,1,1,0,1
0,1,1,49,0,0,1,0,0,0,0,1,1,39.2,1838.15,0,1,0,1,0,0,0,0,1,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,0,1,44.75,44.75,0,1,0,1,0,0,0,0,1,0,0,1,0
0,1,0,14,1,1,0,1,1,0,0,0,1,82.65,1185.0,0,0,1,1,0,0,0,0,1,0,0,1,0
1,0,0,18,1,1,0,0,1,1,1,0,0,93.9,1743.9,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,0,1,1,0,0,0,0,0,0,0,1,70.15,70.15,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,1,1,0,0,0,1,0,1,0,1,85.55,85.55,0,0,1,1,0,0,0,1,0,0,1,0,1
0,1,0,72,1,1,1,1,1,1,1,1,1,117.15,8529.5,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,0,64,1,1,1,0,1,1,0,1,0,99.25,6549.45,0,0,1,0,0,1,0,1,0,0,0,1,0
0,1,0,69,1,1,1,1,1,1,1,1,1,112.55,7806.5,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,1,1,1,0,0,0,0,0,0,1,25.7,25.7,1,0,0,1,0,0,0,0,1,0,1,0,0
0,1,1,71,1,1,1,1,1,1,1,1,0,90.3,6287.3,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,1,66,1,0,0,0,0,1,0,0,1,49.4,3251.85,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,2,1,0,0,0,0,0,0,0,0,19.4,50.6,1,0,0,1,0,0,0,0,0,1,0,1,0
1,1,0,71,1,0,1,1,1,1,1,1,1,109.7,7904.25,0,0,1,0,0,1,1,0,0,0,1,0,0
0,0,0,11,1,0,0,1,0,0,1,0,1,61.25,729.95,0,1,0,0,1,0,0,0,1,0,0,1,0
0,0,1,47,1,0,1,1,0,0,0,0,1,55.3,2654.05,0,1,0,1,0,0,0,0,1,0,0,1,0
0,1,0,35,1,0,0,0,0,0,0,0,1,70.3,2416.55,0,0,1,1,0,0,0,0,1,0,1,0,1
1,1,0,32,1,1,0,1,1,0,1,1,0,106.35,3520.75,0,0,1,1,0,0,1,0,0,0,0,1,1
0,1,1,60,1,1,0,1,0,1,1,1,1,103.75,5969.95,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0,0,11,1,0,0,0,0,0,0,0,0,19.5,226.8,1,0,0,0,1,0,0,0,0,1,0,1,0
0,0,0,29,0,0,1,1,0,1,0,0,0,39.5,1082.75,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,21,0,0,0,0,0,0,0,0,1,26.05,565.75,0,1,0,1,0,0,0,0,1,0,0,1,0
1,1,0,48,1,1,0,0,1,0,0,1,1,91.05,4370.75,0,0,1,1,0,0,0,1,0,0,0,1,0
0,0,1,3,0,0,0,1,0,0,0,0,0,29.65,90.05,0,1,0,1,0,0,0,0,0,1,1,0,0
0,1,1,43,1,0,0,1,0,0,0,0,0,50.2,2169.4,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,0,5,1,1,0,1,1,0,1,1,0,105.3,550.6,0,0,1,1,0,0,0,0,1,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,1,1,55.45,55.45,0,1,0,1,0,0,0,0,1,0,1,0,0
0,1,1,71,1,1,1,0,1,1,1,1,0,85.45,6300.85,0,1,0,0,1,0,0,0,1,0,0,1,0
0,1,1,8,1,0,0,0,0,0,0,0,0,19.8,160.05,1,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,8,1,1,0,0,0,0,1,0,1,59.25,436.6,0,1,0,1,0,0,0,0,1,0,0,1,0
0,0,0,20,1,1,0,0,1,0,1,0,1,90.7,1781.35,0,0,1,1,0,0,0,1,0,0,0,1,0
0,1,1,33,1,1,1,0,1,0,1,1,1,103.7,3467.0,0,0,1,0,1,0,0,0,0,1,1,0,1
0,0,0,71,1,1,0,1,0,0,0,0,1,79.05,5552.5,0,0,1,0,1,0,0,1,0,0,0,1,0
1,1,0,31,1,1,0,0,1,0,1,0,1,90.7,2835.5,0,0,1,0,1,0,0,0,1,0,1,0,0
1,1,0,38,1,1,1,1,0,0,0,1,0,95.0,3591.25,0,0,1,0,1,0,0,1,0,0,1,0,0
0,0,0,1,1,0,0,0,0,0,1,1,1,88.35,88.35,0,0,1,1,0,0,0,0,1,0,0,1,1
0,1,1,2,0,0,0,1,0,0,0,0,1,30.25,63.75,0,1,0,1,0,0,0,0,0,1,1,0,0
0,1,0,12,0,0,0,0,1,0,1,1,1,49.85,617.15,0,1,0,1,0,0,1,0,0,0,1,0,0
0,0,1,9,1,0,1,0,1,1,0,1,0,93.0,870.25,0,0,1,1,0,0,1,0,0,0,1,0,0
1,0,1,11,1,0,0,1,0,1,0,0,1,54.55,601.25,0,1,0,1,0,0,0,0,1,0,0,1,0
0,0,1,6,1,0,0,0,0,0,0,0,0,19.7,111.65,1,0,0,1,0,0,0,0,0,1,0,1,0
0,1,0,71,1,0,1,1,1,1,1,1,1,84.8,6046.1,0,1,0,0,1,0,1,0,0,0,1,0,0
0,1,1,42,1,1,1,1,0,0,1,0,1,94.45,3923.8,0,0,1,0,1,0,0,1,0,0,1,0,0
0,1,1,8,1,0,0,0,1,0,1,1,1,94.2,777.3,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,5,1,0,0,1,0,0,1,1,1,96.25,512.45,0,0,1,1,0,0,0,0,1,0,1,0,1
0,1,0,2,1,0,0,0,0,0,0,0,1,70.7,141.45,0,0,1,1,0,0,0,0,1,0,1,0,1
0,1,1,45,1,0,0,0,0,0,0,0,0,20.85,892.15,1,0,0,0,0,1,0,0,0,1,1,0,0
0,1,1,28,0,0,0,1,1,1,1,1,1,60.0,1682.05,0,1,0,0,1,0,0,1,0,0,0,1,0
0,1,0,43,1,1,0,1,0,0,0,0,0,80.45,3398.9,0,0,1,1,0,0,0,0,1,0,1,0,0
0,0,1,60,1,1,1,0,1,1,1,1,1,84.95,4984.85,0,1,0,0,0,1,0,0,1,0,0,1,0
0,1,0,42,0,0,0,1,0,1,0,0,0,33.55,1445.3,0,1,0,0,1,0,0,0,0,1,1,0,1
0,1,1,7,0,0,1,0,1,1,0,1,0,49.65,305.55,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,0,25,1,0,0,0,0,0,0,0,1,20.2,507.9,1,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,40,1,1,0,0,0,0,1,1,1,94.55,3640.45,0,0,1,1,0,0,0,1,0,0,1,0,1
0,0,0,27,1,1,0,0,1,0,1,1,1,100.5,2673.45,0,0,1,0,1,0,1,0,0,0,0,1,0
0,0,0,10,0,0,0,1,0,1,0,0,0,35.75,389.8,0,1,0,1,0,0,0,0,1,0,0,1,0
1,0,0,27,1,1,0,1,1,0,0,0,1,86.45,2401.05,0,0,1,1,0,0,1,0,0,0,1,0,0
0,0,0,11,1,0,0,0,1,1,0,0,0,53.8,651.55,0,1,0,0,1,0,1,0,0,0,1,0,0
0,1,1,4,0,0,1,0,0,0,1,0,0,38.55,156.1,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,0,68,0,0,0,0,1,0,0,1,1,39.9,2796.35,0,1,0,1,0,0,1,0,0,0,0,1,0
1,0,0,1,1,0,0,0,0,0,0,0,1,70.05,70.05,0,0,1,1,0,0,0,0,1,0,0,1,0
0,0,0,18,1,0,0,0,0,0,0,0,0,20.1,407.05,1,0,0,0,1,0,0,0,0,1,1,0,0
0,0,0,57,1,1,1,1,1,0,1,1,1,112.95,6465.0,0,0,1,0,0,1,1,0,0,0,1,0,1
0,0,0,26,1,0,0,0,0,0,0,0,1,20.3,511.25,1,0,0,1,0,0,0,0,1,0,0,1,0
0,1,0,17,0,0,0,1,1,0,0,0,1,35.65,646.05,0,1,0,1,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,35.9,35.9,0,1,0,1,0,0,0,0,1,0,0,1,1
0,0,1,38,1,1,0,0,1,0,1,1,1,99.25,3777.15,0,0,1,1,0,0,1,0,0,0,0,1,1
1,1,0,59,1,0,1,1,1,0,0,0,1,82.95,4903.15,0,0,1,0,1,0,0,1,0,0,0,1,0
0,0,0,30,1,0,1,0,1,0,0,0,1,55.65,1653.85,0,1,0,0,0,1,0,0,0,1,0,1,0
1,0,0,2,0,0,0,0,0,0,0,0,1,24.45,47.5,0,1,0,1,0,0,0,0,0,1,0,1,1
1,1,0,50,1,1,0,0,0,0,0,0,0,25.2,1306.3,1,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,9,0,0,1,0,1,1,0,1,0,50.8,463.6,0,1,0,0,1,0,0,0,0,1,0,1,0
0,1,1,3,1,0,0,0,0,0,0,0,0,19.65,60.65,1,0,0,1,0,0,0,0,0,1,1,0,0
0,0,1,14,1,0,0,0,1,0,1,0,1,59.8,824.85,0,1,0,1,0,0,0,1,0,0,1,0,0
1,0,0,31,1,0,1,0,0,0,0,0,1,73.55,2094.65,0,0,1,1,0,0,0,1,0,0,1,0,0
0,0,0,7,1,0,1,1,1,0,0,0,0,61.4,438.9,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,0,8,1,1,1,0,0,1,1,1,1,103.35,847.3,0,0,1,1,0,0,1,0,0,0,1,0,1
0,1,1,17,1,0,0,0,0,0,0,0,0,19.9,329.75,1,0,0,0,1,0,1,0,0,0,0,1,0
0,1,1,32,1,0,0,0,0,0,0,0,1,19.45,674.55,1,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,2,1,0,0,0,0,0,1,0,0,81.5,162.55,0,0,1,1,0,0,0,0,0,1,1,0,0
1,0,0,7,1,1,0,0,0,0,1,0,1,84.8,546.95,0,0,1,1,0,0,0,0,1,0,0,1,1
0,1,1,72,1,1,1,1,1,0,1,1,0,109.55,7887.25,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0,0,31,1,1,0,1,0,0,1,1,1,99.95,3186.65,0,0,1,1,0,0,0,0,1,0,1,0,1
0,1,1,27,1,0,1,0,0,0,0,0,0,74.4,1972.35,0,0,1,1,0,0,0,0,0,1,1,0,0
0,0,0,18,1,1,0,1,0,0,1,0,1,90.0,1527.35,0,0,1,1,0,0,0,1,0,0,1,0,1
0,0,0,7,1,0,0,0,1,0,0,0,1,74.9,490.55,0,0,1,1,0,0,0,0,1,0,0,1,0
1,0,0,14,1,1,0,1,1,0,1,1,1,104.85,1531.4,0,0,1,1,0,0,0,0,1,0,1,0,1
0,1,1,11,1,0,0,0,1,0,1,0,1,59.65,683.25,0,1,0,1,0,0,1,0,0,0,0,1,0
0,1,1,72,1,1,1,0,1,1,1,1,1,110.45,8058.85,0,0,1,0,0,1,1,0,0,0,1,0,0
0,1,1,28,1,1,1,1,0,0,1,1,0,106.1,2847.4,0,0,1,0,1,0,0,0,1,0,0,1,1
1,0,0,15,1,1,0,0,0,0,0,0,1,74.2,1133.9,0,0,1,1,0,0,0,1,0,0,0,1,1
1,0,0,4,1,1,0,0,0,0,0,0,1,74.45,294.45,0,0,1,1,0,0,0,0,1,0,1,0,0
0,0,0,71,1,1,0,0,0,0,0,0,0,24.55,1719.15,1,0,0,0,0,1,0,0,1,0,1,0,0
0,0,0,5,1,0,0,1,0,1,0,1,1,89.35,461.7,0,0,1,1,0,0,0,0,1,0,1,0,1
0,1,1,47,1,1,0,0,0,0,0,0,0,24.55,1160.45,1,0,0,0,0,1,0,0,0,1,0,1,0
1,1,0,57,1,0,0,1,1,0,1,0,1,90.65,5199.8,0,0,1,0,1,0,0,0,1,0,0,1,0
1,1,0,50,1,1,1,0,1,0,1,1,1,105.05,5163.3,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,0,8,1,0,0,0,0,0,0,0,1,20.45,162.3,1,0,0,1,0,0,0,1,0,0,0,1,0
0,1,1,48,1,0,0,0,0,0,0,0,0,19.55,883.35,1,0,0,0,0,1,0,0,0,1,1,0,0
0,0,0,70,1,0,0,0,0,0,0,0,0,19.7,1341.5,1,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,1,1,0,1,1,0,1,0,1,1,70.45,70.45,0,1,0,1,0,0,1,0,0,0,0,1,0
0,1,0,8,1,1,0,0,0,0,0,1,1,85.65,659.45,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0,0,1,1,1,0,0,0,0,0,0,1,77.15,77.15,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,1,0,0,0,0,0,0,0,1,1,35.25,35.25,0,1,0,1,0,0,1,0,0,0,0,1,1
0,1,1,60,1,0,0,0,0,0,0,0,0,20.55,1205.05,1,0,0,0,0,1,0,0,0,1,0,1,0
0,1,1,49,1,1,0,0,0,1,1,1,1,97.95,4917.9,0,0,1,0,1,0,0,0,1,0,0,1,0
0,1,0,4,0,0,0,1,0,0,1,1,1,48.55,201.0,0,1,0,1,0,0,0,0,1,0,0,1,1
0,0,0,29,1,0,0,0,0,0,0,0,0,20.0,599.3,1,0,0,0,1,0,0,0,0,1,1,0,0
0,1,0,67,1,1,0,0,0,0,0,0,1,25.25,1733.15,1,0,0,0,0,1,0,1,0,0,1,0,0
0,1,0,53,1,1,0,1,0,0,1,1,1,98.4,5149.5,0,0,1,1,0,0,0,1,0,0,1,0,1
0,1,0,67,1,1,1,1,1,1,0,0,0,70.9,4677.1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,1,6,1,0,0,0,0,0,0,0,0,19.85,119.3,1,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,47,1,1,0,1,1,0,1,1,1,106.35,4849.1,0,0,1,1,0,0,0,0,1,0,1,0,0
0,0,0,53,1,0,1,1,1,1,0,1,0,99.5,5424.25,0,0,1,0,0,1,0,0,0,1,1,0,0
0,1,0,69,1,0,1,1,1,1,1,1,1,84.7,5878.9,0,1,0,0,0,1,0,0,0,1,0,1,0
